"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","HT_Pvalue","IsSingleNode","known_HT_gene","Known_MS_gene","MS_Pvalue","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"4.243234213164049","6.677791853004604E-4","0.2356692913385827","0.0","2","7",,"false","","",,"RASA4","17.5","0","2","0","0.9817795830721121","false","0","RASA4","123160","0.515625"
"4.390912128299365","0.0","0.22774311368132705","0.0","1","7",,"false","","",,"RBM4B","9.0","0","1","0","0.9809499318634868","false","0","RBM4B","0","0.0"
"3.1650517875041766","0.0043005289762533165","0.3159505964319645","0.10461538461538461","26","7","0.09034","false","","","0.116","BCL2","26.76923076923077","0","26","0","0.9878367877106506","false","0","BCL2","401906","0.0543956043956044"
"3.4607417307049784","0.0014382965039498447","0.288955396794748","0.16666666666666666","9","7","0.739","false","","","0.241","EIF4E","24.0","0","9","0","0.9861756082544665","false","0","EIF4E","110178","0.1239766081871345"
"4.450050116939526","0.0","0.22471657031308656","0.0","1","8","0.808","false","","","0.924","ARNTL2","13.0","0","1","0","0.9806176959722498","false","0","ARNTL2","0","0.0"
"4.2963581690611425","4.025482708146117E-5","0.2327552686834124","0.0","3","8","0.0878","false","","","0.677","JAM3","7.333333333333333","0","3","0","0.981481133881679","false","0","JAM3","2826","0.3333333333333333"
"4.552956899432008","7.932568176483467E-4","0.21963748440595876","0.0","5","8","0.131","false","","","1.0E-7","CLIC1","4.8","0","5","0","0.980039567980719","false","0","CLIC1","63380","0.2111111111111111"
"3.492482459071166","3.9626839192168843E-4","0.286329283459294","0.2","6","7","0.259","false","","","0.125","HBEGF","32.666666666666664","0","6","0","0.9859972895557799","false","0","HBEGF","38904","0.18582375478927204"
"3.2245238890745074","0.003255070591405693","0.3101233032846337","0.07922705314009662","46","7",,"false","","",,"TBK1","27.47826086956522","0","46","0","0.9875026747804803","false","0","TBK1","622220","0.06163509667288252"
"3.730036752422319","8.351671039874612E-6","0.2680938731637406","0.6888888888888889","10","8","0.998","false","","","0.623","FOSB","30.6","0","10","0","0.984662714874032","false","0","FOSB","2040","0.22014388489208633"
"3.7624457066488475","5.260225100094076E-5","0.26578456620193586","0.0","4","7","0.485","false","","","0.943","HNRNPA1","39.25","0","4","0","0.9844806420974783","false","0","HNRNPA1","10754","0.31875"
"4.013364517206816","2.657214415207897E-5","0.24916749916749914","0.16666666666666666","4","8",,"false","","",,"CUL4B","13.5","0","4","0","0.9830709858583887","false","0","CUL4B","2618","0.2708333333333333"
"3.8028733711994653","3.7739068717367264E-4","0.2629590581620102","0.0","3","8","0.769","false","","","0.02364","PACS1","36.333333333333336","0","3","0","0.9842535203865198","false","0","PACS1","30586","0.3333333333333333"
"3.7507517540928834","3.3965579330230786E-4","0.2666132193123107","0.2","6","7","0.609","false","","","0.501","LGALS1","31.333333333333332","0","6","0","0.9845463384601524","false","0","LGALS1","24910","0.19851380042462846"
"3.084864684263281","0.006250522090349007","0.3241633271959276","0.10480769230769231","65","6",,"false","","",,"MAP3K14","26.307692307692307","0","65","0","0.9882872770547005","false","0","MAP3K14","887076","0.04612676056338028"
"3.6481790845305713","2.0676651750942634E-5","0.2741093506731386","0.3333333333333333","4","7",,"false","","",,"TAF4","40.0","0","4","0","0.9851225894127497","false","0","TAF4","2604","0.2922794117647059"
"3.4801202806548615","6.888042410125096E-4","0.2873463901689708","0.1619047619047619","15","7","0.889","false","","","0.241","GTF2F2","29.066666666666666","0","15","0","0.986066739996321","false","0","GTF2F2","78620","0.11391076115485564"
"5.757099899766121","0.0","0.1736985665370553","0.0","1","9","0.767","false","","","0.114","PCBP2","2.0","0","1","0","0.9732747196642352","false","0","PCBP2","0","0.0"
"3.3160708319411962","0.0020946506869788744","0.3015617128463476","0.03636363636363636","11","7","0.867","false","","YES","0.179","ALK","40.63636363636363","0","11","0","0.9869883661126899","false","0","ALK","171452","0.10339142722562411"
"3.712328767123288","6.9390689098231E-5","0.26937269372693723","0.3333333333333333","3","7","0.379","false","","","0.518","RGS16","46.0","0","3","0","0.9847621979375095","false","0","RGS16","5358","0.3567708333333333"
"4.217841630471099","0.0","0.23708808618504434","0.0","1","8","0.589","false","","","0.01153","ZC3H7B","25.0","0","1","0","0.9819222380310613","false","0","ZC3H7B","0","0.0"
"3.2565987303708654","0.0017575449609897468","0.30706884169488047","0.029411764705882353","17","6","0.729","false","","","0.398","ITCH","25.88235294117647","0","17","0","0.9873224790428604","false","0","ITCH","162474","0.07255467028309882"
"4.130972268626796","1.464622419003242E-4","0.24207376253639595","0.0","3","8","0.273","false","","","2.45E-4","CYP1A1","13.666666666666666","0","3","0","0.982410268153782","false","0","CYP1A1","17572","0.3958333333333333"
"3.7287003007016373","9.664304839313631E-4","0.2681899641577061","0.0","15","7","0.157","false","","","0.874","CCDC90B","11.933333333333334","0","15","0","0.9846702230297661","false","0","CCDC90B","166856","0.13333333333333333"
"3.867357166722352","0.0","0.2585745140388769","0.0","1","7","0.294","false","","","9.5E-5","EIF1AD","94.0","0","1","0","0.9838912518723464","false","0","EIF1AD","0","0.0"
"2.9896424991647175","0.006588122544919072","0.33448815377738045","0.12121212121212122","34","6","0.882","false","","","0.514","PSMD11","39.88235294117647","0","34","0","0.98882223315076","false","0","PSMD11","830470","0.0587798269382047"
"4.118610090210491","1.1640099021499695E-4","0.2428003569400503","0.0","2","7","0.109","false","","","0.614","CACNA1E","45.5","0","2","0","0.982479718594323","false","0","CACNA1E","10506","0.5174418604651163"
"3.6231206147677915","3.355125407397397E-4","0.27600516414607157","0.07142857142857142","8","7",,"false","","",,"KDM1A","28.25","0","8","0","0.9852633673327652","false","0","KDM1A","32362","0.1644345238095238"
"3.4821249582358837","7.263880077695996E-4","0.28718096334676646","0.0","8","6","0.978","false","","","1.2E-4","RGL2","39.875","0","8","0","0.9860554777627197","false","0","RGL2","62186","0.15365612648221344"
"5.272302038088874","0.0","0.1896704689480355","0.0","1","8","0.247","false","","","2.77E-4","PTRF","2.0","0","1","0","0.9759983031568041","false","0","PTRF","0","0.0"
"4.183093885733378","0.0","0.23905750798722045","0.0","1","8","0.241","false","","","0.632","SGOL1","37.0","0","1","0","0.9821174500801496","false","0","SGOL1","0","0.0"
"3.702305379218176","1.1925821183959466E-4","0.27010197635592453","0.0","3","7",,"false","","",,"DCAF7","64.33333333333333","0","3","0","0.9848185091055158","false","0","DCAF7","10994","0.34050179211469533"
"3.2499164717674573","9.94355228004669E-4","0.30770021589390356","0.016666666666666666","16","6",,"false","","",,"PAFAH1B3","42.125","0","16","0","0.9873600198215312","false","0","PAFAH1B3","198364","0.10380025125628141"
"5.069495489475442","2.7308136859616935E-5","0.19725828774797338","0.0","2","8","0.107","false","","","6.04E-4","ZSCAN16","4.0","0","2","0","0.9771376657894639","false","0","ZSCAN16","1358","0.5"
"3.609421984630805","3.5075865841655246E-4","0.27705267055447563","0.0","6","7","0.49","false","","","0.161","LZTS2","51.833333333333336","0","6","0","0.9853403259290404","false","0","LZTS2","56420","0.19934640522875818"
"3.4734380220514534","1.912339549162211E-4","0.2878991919969219","0.2","6","6",,"false","","",,"DCAF6","53.666666666666664","0","6","0","0.9861042807749918","false","0","DCAF6","28080","0.23088023088023088"
"3.9709321750751756","6.381384917048686E-5","0.2518300378628523","0.0","4","7","0.351","false","","","0.35","ANXA11","12.0","0","4","0","0.9833093698029485","false","0","ANXA11","5004","0.25"
"3.666221182759773","7.4248911180601E-5","0.2727604119201677","0.14285714285714285","7","7",,"false","","",,"ARNT","28.571428571428573","0","7","0","0.9850212293103383","false","0","ARNT","9394","0.1968031968031968"
"4.5198797193451385","0.0","0.2212448255470136","1.0","2","8","0.04731","false","","","0.432","P2RY2","20.0","0","2","0","0.9802253948351397","false","0","P2RY2","0","1.0"
"3.8162378884062815","1.2011169383884069E-4","0.2620381719488706","0.0","3","8","0.05319","false","","","0.161","PRPF3","56.333333333333336","0","3","0","0.9841784388291782","false","0","PRPF3","9368","0.34368530020703936"
"3.65552956899432","2.841520869318761E-4","0.2735581756695","0.14285714285714285","7","7",,"false","","",,"CCNT1","30.142857142857142","0","7","0","0.9850812945562116","false","0","CCNT1","40038","0.19942473633748803"
"3.5569662545940526","6.893318257778754E-6","0.2811384557580312","0.5","4","7","0.122","false","","","0.162","ELF1","61.5","0","4","0","0.9856350210416065","false","0","ELF1","2184","0.3153846153846154"
"3.9548947544269963","1.2736921200656001E-6","0.252851229196587","0.6666666666666666","3","7","0.283","false","","","3.8E-5","BANF1","28.0","0","3","0","0.9833994676717585","false","0","BANF1","116","0.358974358974359"
"4.728366187771467","0.0","0.2114895421141888","0.0","1","8","0.09918","false","","YES","2.3E-4","PRDX5","15.0","0","1","0","0.9790541225406098","false","0","PRDX5","0","0.0"
"4.342799866354828","8.341167872415941E-5","0.23026619479919985","0.6666666666666666","3","8","0.745","false","","","0.04125","ARCN1","8.333333333333334","0","3","0","0.9812202254699167","false","0","ARCN1","12980","0.49019607843137253"
"4.016037420648179","0.0014215881022927093","0.2490016638935108","0.15151515151515152","12","8","0.79","false","","","0.08963","COPB1","7.166666666666667","0","12","0","0.9830559695469203","false","0","COPB1","121538","0.12575757575757576"
"3.6869361844303374","7.856789660029024E-5","0.2712279111916629","0.5","4","7","0.326","false","","","0.987","TMPO","39.0","0","4","0","0.9849048528964587","false","0","TMPO","7832","0.2653061224489796"
"3.6541931172736386","7.282145959243219E-4","0.2736582243759715","0.0","8","7","0.327","false","","","0.04072","CDKN2B","22.625","0","8","0","0.9850888027119458","false","0","CDKN2B","55482","0.13106060606060607"
"3.658536585365854","2.3515023018906163E-4","0.2733333333333333","0.13333333333333333","6","7",,"false","","",,"EMD","29.333333333333332","0","6","0","0.9850644012058098","false","0","EMD","20900","0.18134171907756813"
"3.9251587036418307","8.633990205775373E-5","0.2547667688117126","0.0","2","7","0.06473","false","","","0.831","DNAJC6","45.5","0","2","0","0.9835665241368435","false","0","DNAJC6","4216","0.5"
"3.4186435015035084","0.0019287183551883738","0.2925136825645035","0.1388888888888889","9","7","0.71","false","","","0.03145","COPA","28.22222222222222","0","9","0","0.9864121151600926","false","0","COPA","159704","0.12562562562562563"
"3.6224523889074507","6.381647482134679E-5","0.2760560782143516","0.16666666666666666","4","7","0.583","false","","","0.909","CENPJ","61.75","0","4","0","0.9852671214106323","false","0","CENPJ","10804","0.3402777777777778"
"3.4256598730370866","3.1311070705024633E-4","0.29191456159172924","0.1111111111111111","9","7",,"false","","",,"CDKN2C","47.22222222222222","0","9","0","0.9863726973424882","false","0","CDKN2C","50710","0.15910808767951626"
"4.976277981957902","1.7870597972456908E-6","0.20095340405532428","0.5","4","9","0.352","false","","","0.452","COPG2","5.75","0","4","0","0.9776613596519219","false","0","COPG2","106","0.4423076923076923"
"4.205813564984965","1.3090647732303827E-4","0.23776612646965364","0.16666666666666666","4","8","0.162","false","","","0.909","TSC22D1","15.75","0","4","0","0.9819898114326687","false","0","TSC22D1","10584","0.2932692307692308"
"3.3962579351820916","8.273848175156623E-4","0.29444171175602557","0.06666666666666667","10","6",,"false","","",,"PKD1","31.3","0","10","0","0.9865378767686399","false","0","PKD1","79936","0.12379032258064517"
"3.305045105245573","9.457771438587505E-4","0.30256773150020216","0.025","16","6","0.427","false","","","0.101","SERPINB9","40.125","0","16","0","0.9870503083974969","false","0","SERPINB9","173618","0.10544786096256685"
"3.6518543267624457","8.6435369376813E-5","0.2738334858188472","0.1","5","7","0.43","false","","YES","0.137","IQGAP2","34.4","0","5","0","0.9851019419844806","false","0","IQGAP2","9394","0.21666666666666667"
"3.920815235549616","2.0160512497016724E-4","0.25504899872177245","0.2","6","7",,"false","","",,"ITGA3","12.0","0","6","0","0.9835909256429797","false","0","ITGA3","15908","0.1977401129943503"
"5.02472435683261","5.771787091303833E-4","0.19901589201409667","0.0","2","8",,"false","","",,"CST3","6.0","0","2","0","0.9773891890065584","false","0","CST3","49272","0.5"
"3.464416972936853","2.3529181911459543E-4","0.2886488571704118","0.0","6","7","0.911","false","","","0.535","FXYD6","51.166666666666664","0","6","0","0.9861549608261975","false","0","FXYD6","37692","0.20730027548209368"
"4.618108920815236","1.8909448480485362E-5","0.21653885110693097","0.0","2","8","0.565","false","","","0.04861","PLEKHB2","13.5","0","2","0","0.9796735453886783","false","0","PLEKHB2","816","0.5"
"3.464751085867023","6.911115513616811E-4","0.28862102217936353","0.05128205128205128","13","7","0.936","false","","","0.229","MITF","24.0","0","13","0","0.986153083787264","false","0","MITF","77112","0.10948121645796065"
"4.223187437353825","8.663975341210069E-5","0.23678797468354432","0.16666666666666666","4","7","0.212","false","","","0.689","VTI1B","7.5","0","4","0","0.9818922054081246","false","0","VTI1B","6654","0.2692307692307692"
"3.7774807885065154","5.437662823932195E-4","0.26472669379090746","0.0","3","7","0.113","false","","","0.02732","BRAP","32.333333333333336","0","3","0","0.984396175345469","false","0","BRAP","40368","0.3333333333333333"
"3.5903775476110926","4.8291855782751756E-4","0.2785222408337986","0.13333333333333333","16","7",,"false","","",,"PPP4C","22.0","0","16","0","0.9854473171482523","false","0","PPP4C","66748","0.11128826530612244"
"4.648847310390912","1.4621470280441428E-5","0.21510708638781084","0.0","2","8","0.326","false","","","0.339","CENPF","4.5","0","2","0","0.9795008578067926","false","0","CENPF","1566","0.5"
"3.9228199131306383","0.0020814621490280022","0.25491866110212075","0.14285714285714285","8","7","0.113","false","","","0.219","VPS11","9.625","0","8","0","0.9835796634093784","false","0","VPS11","193126","0.14038461538461539"
"3.845639826261276","2.3724126855622352E-4","0.2600347523892268","0.0","3","7","0.263","false","","","0.168","RAP1GAP","39.0","0","3","0","0.9840132594030265","false","0","RAP1GAP","14682","0.336283185840708"
"4.658202472435684","0.0","0.21467508248457895","0.0","1","8","0.325","false","","","0.281","FDX1","13.0","0","1","0","0.9794483007166535","false","0","FDX1","0","0.0"
"3.7156698964249917","1.3235870907007504E-5","0.26913047387824834","0.0","4","7","0.655","false","","","0.267","LARP1","70.0","0","4","0","0.9847434275481741","false","0","LARP1","7802","0.4423076923076923"
"4.019378549949883","9.148118135978586E-6","0.2487946799667498","0.5","4","7",,"false","","",,"TCEB2","16.0","0","4","0","0.9830371991575849","false","0","TCEB2","1304","0.32653061224489793"
"4.71399933177414","9.013214914448681E-6","0.21213409880218298","0.0","2","8","0.205","false","","YES","0.0282","CENPO","7.5","0","2","0","0.979134835214752","false","0","CENPO","826","0.5"
"3.2953558302706316","7.36825990904548E-4","0.3034573659130082","0.1753846153846154","26","7","0.891","false","","","3.2E-4","REL","35.53846153846154","0","26","0","0.9871047425265694","false","0","REL","164846","0.09248845149628439"
"4.331105913798864","5.787440562515053E-5","0.23088791174882356","0.4","5","8",,"false","","",,"VAMP7","15.2","0","5","0","0.9812859218325907","false","0","VAMP7","5248","0.3191489361702128"
"4.6909455395923825","0.0","0.21317663817663818","0.0","1","9","0.811","false","","","0.01655","FAM43A","11.0","0","1","0","0.9792643509011664","false","0","FAM43A","0","0.0"
"4.752088205813565","6.427012644803945E-5","0.2104338044013218","0.4","5","8","0.938","false","","","0.03033","VPS18","4.6","0","5","0","0.9789208527763282","false","0","VPS18","4326","0.3142857142857143"
"4.498496491814233","4.218920650268449E-5","0.2222964943553179","0.0","3","8",,"false","","",,"CEP170P1","6.0","0","3","0","0.9803455253268863","false","0","CEP170P1","4060","0.35714285714285715"
"4.6909455395923825","0.0","0.21317663817663818","0.0","1","9","0.07578","false","","YES","0.001107","ARHGEF3","11.0","0","1","0","0.9792643509011664","false","0","ARHGEF3","0","0.0"
"3.5272302038088874","1.504340254288184E-4","0.28350857251113004","0.26666666666666666","10","7","0.501","false","","","0.964","BRAF","43.8","0","10","0","0.9858020775066916","false","0","BRAF","35448","0.18326359832635983"
"3.923822251921149","4.551564522031353E-4","0.25485354223433243","0.0","4","7","0.127","false","","","0.04377","NPPA","23.0","0","4","0","0.9835740322925779","false","0","NPPA","30918","0.25"
"3.822586034079519","3.2435609993836025E-4","0.26160300673018094","0.0","5","6","0.471","false","","","0.299","SELL","35.4","0","5","0","0.9841427750894409","false","0","SELL","23644","0.2097560975609756"
"3.864684263280989","3.4454143724214414E-5","0.25875335004754907","0.0","4","7",,"false","","",,"CNN1","59.75","0","4","0","0.9839062681838147","false","0","CNN1","5360","0.6601123595505618"
"3.6719011025726696","9.985575629235838E-6","0.27233848953594175","0.16666666666666666","4","7","0.185","false","","","0.156","EID1","56.0","0","4","0","0.9849893196484681","false","0","EID1","2530","0.3908450704225352"
"4.246241229535583","0.0","0.23550239987410498","0.0","1","8","0.845","false","","","0.03709","ARHGAP9","38.0","0","1","0","0.9817626897217103","false","0","ARHGAP9","0","0.0"
"4.6909455395923825","0.0","0.21317663817663818","0.0","1","9","0.565","false","","","0.01711","ZNF697","11.0","0","1","0","0.9792643509011664","false","0","ZNF697","0","0.0"
"3.4801202806548615","4.595149028214269E-4","0.2873463901689708","0.12727272727272726","11","7","0.27","false","","","0.01823","NR0B2","32.45454545454545","0","11","0","0.986066739996321","false","0","NR0B2","59698","0.13298271975957926"
"3.6114266622118274","3.0513716929262465E-5","0.27689888056249423","0.0","5","7","0.866","false","","","0.913","RPS6KA2","43.0","0","5","0","0.985329063695439","false","0","RPS6KA2","6716","0.31343283582089554"
"4.598396257935182","0.0","0.21746712199375137","0.0","1","8","1.0","false","","","0.04327","CDAN1","11.0","0","1","0","0.9797842906857575","false","0","CDAN1","0","0.0"
"4.769127965252255","0.0","0.20968193919013592","0.0","1","9",,"false","","",,"RHOC","9.0","0","1","0","0.9788251237907176","false","0","RHOC","0","0.0"
"3.7557634480454394","1.4090151957853399E-5","0.2662574504047683","0.0","3","7","0.09419","false","","","0.226","PIK3CB","46.666666666666664","0","3","0","0.9845181828761492","false","0","PIK3CB","2296","0.34595959595959597"
"4.317073170731708","7.003285211304808E-4","0.23163841807909602","0.0","4","8",,"false","","",,"MED4","8.5","0","4","0","0.9813647574677994","false","0","MED4","60640","0.26785714285714285"
"3.978282659538924","0.0","0.2513647434282355","0.0","1","7","0.622","false","","","0.01381","MKL1","70.0","0","1","0","0.9832680749464104","false","0","MKL1","0","0.0"
"3.674908118944203","0.0","0.2721156468769888","1.0","2","6","0.871","false","","","0.151","PTPRA","110.0","0","2","0","0.9849724262980663","false","0","PTPRA","0","0.6043956043956044"
"3.50417641162713","1.33245764304641E-4","0.285373760488177","0.21428571428571427","8","6","0.861","false","","","0.951","NTRK1","45.25","0","8","0","0.985931593193106","false","0","NTRK1","13054","0.1836734693877551"
"3.82325425993986","1.0845037961146967E-6","0.2615572839290396","0.0","2","7",,"false","","",,"CRTC2","87.0","0","2","0","0.9841390210115738","false","0","CRTC2","824","0.7166666666666667"
"3.577347143334447","0.0","0.27953675165779396","1.0","2","7","0.768","false","","YES","0.002011","ANTXR1","103.5","0","2","0","0.9855205216666605","false","0","ANTXR1","0","0.5280612244897959"
"3.9325091881055796","0.0","0.2542905692438403","0.0","1","7","0.147","false","","","0.276","PTPRE","134.0","0","1","0","0.9835252292803058","false","0","PTPRE","0","0.0"
"4.038757099899766","7.624506809815781E-5","0.24760092653871607","0.0","4","7","0.465","false","","","0.566","SORT1","8.25","0","4","0","0.9829283308994395","false","0","SORT1","6646","0.26851851851851855"
"2.8733711994654194","0.012658102285387373","0.3480232558139535","0.05376972530683811","59","6","0.572","false","","","0.653","CTNNB1","27.677966101694917","0","59","0","0.9894754426996325","false","0","CTNNB1","1417852","0.0341930729550479"
"3.896759104577347","1.231870517377577E-4","0.2566235102460773","0.0","2","7","0.06529","false","","","0.403","RAB3IL1","43.5","0","2","0","0.9837260724461947","false","0","RAB3IL1","11332","0.5"
"3.89909789508854","8.54083627937615E-6","0.25646958011996573","0.0","3","7","0.579","false","","YES","0.306","SELE","27.333333333333332","0","3","0","0.9837129331736598","false","0","SELE","1328","0.36574074074074076"
"3.891747410624791","8.633156106016753E-4","0.2569539835164835","0.13333333333333333","6","8","0.372","false","","","0.968","ZFP36","30.666666666666668","0","6","0","0.9837542280301979","false","0","ZFP36","41582","0.1753875968992248"
"3.6301369863013697","2.96642630811284E-4","0.27547169811320754","0.3","5","7","0.553","false","","","0.217","SIN3B","38.8","0","5","0","0.9852239495151608","false","0","SIN3B","21186","0.21931818181818183"
"3.4029401937854993","0.0057778234945299696","0.29386352479135985","0.0045045045045045045","37","7","0.357","false","","","0.232","MDFI","8.945945945945946","0","37","0","0.9865003359899691","false","0","MDFI","566688","0.03788835564536499"
"3.757099899766121","5.678516671004693E-5","0.26616273899510895","0.23809523809523808","7","7","0.388","false","","","0.01147","RANGAP1","21.714285714285715","0","7","0","0.984510674720415","false","0","RANGAP1","8014","0.2396825396825397"
"3.274640828600067","0.0015086713283864743","0.3053770023466993","0.06060606060606061","22","6",,"false","","",,"SMAD7","26.681818181818183","0","22","0","0.9872211189404491","false","0","SMAD7","203148","0.07498057498057498"
"3.653524891413298","5.670490524107134E-5","0.27370827617741195","0.0","5","7","0.601","false","","","0.622","RAB27A","42.4","0","5","0","0.9850925567898129","false","0","RAB27A","17106","0.27058823529411763"
"4.01637153357835","0.0","0.24898095000415937","1.0","2","7","0.29","false","","","0.515","RANBP1","23.5","0","2","0","0.9830540925079869","false","0","RANBP1","0","0.573170731707317"
"3.304376879385232","0.0014780905015810677","0.30262891809909","0.11764705882352941","18","7","0.261","false","","","0.23","GRB10","33.22222222222222","0","18","0","0.9870540624753638","false","0","GRB10","140780","0.09197530864197531"
"2.6104243234213165","0.0713110238102163","0.38307948291309357","0.026915508157176412","178","6","0.902","false","","","0.138","TP53","21.651685393258425","0","178","0","0.9909526723403297","false","0","TP53","7553068","0.016867140995385863"
"3.9325091881055796","0.0","0.2542905692438403","0.0","1","7","0.105","false","","","0.382","RAB8B","134.0","0","1","0","0.9835252292803058","false","0","RAB8B","0","0.0"
"3.987637821583695","0.0","0.2507750314201927","1.0","3","7","0.107","false","","","0.721","RANBP3","15.333333333333334","0","3","0","0.9832155178562714","false","0","RANBP3","0","0.39316239316239315"
"3.2736384898095556","0.002911609099108915","0.3054705041845275","0.15076923076923077","26","6","0.181","false","","YES","0.612","KAT2B","30.346153846153847","0","26","0","0.9872267500572498","false","0","KAT2B","383478","0.07566994409099673"
"3.9298362846642165","7.2219682597671855E-6","0.25446352661112054","0.6666666666666666","4","7",,"false","","",,"RCC1","18.0","0","4","0","0.983540245591774","false","0","RCC1","762","0.3157894736842105"
"3.3053792181757435","1.1183044184477358E-4","0.30253714747801475","0.4642857142857143","8","6",,"false","","",,"MST1R","78.75","0","8","0","0.9870484313585632","false","0","MST1R","29558","0.2026417525773196"
"3.549615770130304","1.0434532372619038E-4","0.2817206325301205","0.4222222222222222","10","7",,"false","","",,"SAP30","31.4","0","10","0","0.9856763158981443","false","0","SAP30","14996","0.16613756613756614"
"4.0791847644503845","2.2749047184626478E-4","0.24514702268818084","0.14285714285714285","7","7","0.0491","false","","","0.812","SPARC","8.285714285714286","0","7","0","0.9827012091884809","false","0","SPARC","18168","0.17777777777777778"
"4.440026729034414","6.488009131568142E-5","0.22522386936564076","0.16666666666666666","4","8","0.141","false","","","0.834","FGG","8.75","0","4","0","0.9806740071402562","false","0","FGG","3278","0.28448275862068967"
"3.2148346140995656","0.0029084226821035446","0.3110579921014342","0.13333333333333333","36","7",,"false","","",,"PCNA-AS1","21.555555555555557","0","36","0","0.987557108909553","false","0","PCNA-AS1","545146","0.058574879227053143"
"3.422652856665553","0.002635005819990329","0.29217102694260055","0.058823529411764705","17","7","0.485","false","","","0.583","MAX","22.941176470588236","0","17","0","0.9863895906928901","false","0","MAX","286274","0.08384547848990342"
"3.724356832609422","3.396206292131547E-5","0.2685027361621961","0.1","5","7","0.234","false","","","0.437","DUSP16","28.4","0","5","0","0.9846946245359021","false","0","DUSP16","4472","0.25504587155963304"
"3.5138656866020717","0.0011094948799206742","0.2845868593705429","0.06666666666666667","10","6",,"false","","",,"ANXA2P3","36.7","0","10","0","0.9858771590640334","false","0","ANXA2P3","254436","0.13152173913043477"
"3.2148346140995656","0.0029084226821035446","0.3110579921014342","0.13333333333333333","36","7","0.424","false","","","0.61","PCNA","21.555555555555557","0","36","0","0.987557108909553","false","0","PCNA","545146","0.058574879227053143"
"3.2001336451720683","0.001981302844636262","0.3124869492587179","0.06315789473684211","20","7",,"false","","",,"HNRNPU","39.4","0","20","0","0.9876396986226289","false","0","HNRNPU","273904","0.0908139534883721"
"3.815903775476111","9.17358509108307E-6","0.26206111548901145","0.4","6","7","0.03122","false","","","0.05283","SLA","32.666666666666664","0","6","0","0.9841803158681118","false","0","SLA","1738","0.2801724137931034"
"3.7724690945539594","6.550822652370424E-6","0.265078381011425","0.3333333333333333","3","7","0.06951","false","","","0.576","LTK","54.333333333333336","0","3","0","0.9844243309294721","false","0","LTK","976","0.421875"
"3.186769127965252","0.0026846725833110582","0.31379744181170055","0.10631229235880399","43","6","0.272","false","","","0.0377","PLCG1","24.53488372093023","0","43","0","0.9877147801799705","false","0","PLCG1","303008","0.05712722298221614"
