"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","GeneID","GeneSymbol","HT_Pvalue","IsSingleNode","known_HT_gene","Known_MS_gene","MS_Pvalue","name","NeighborhoodConnectivity","Node Class","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"3.8052121617106582","1.0289386524914144E-4","0.2627974361225744","0.3333333333333333","4","8","1643","","0.64","false","","","0.00125","DDB2","23.5","Dispensable","0","4","0","0.984240381113985","false","0","DDB2","7570","0.26420454545454547"
"4.174072836618777","0.0","0.23957416153045707","0.0","1","8","51160","","0.783","false","","","0.883","VPS28","18.0","Dispensable","0","1","0","0.9821681301313551","false","0","VPS28","0","0.0"
"3.987303708653525","1.7112910816484427E-5","0.25079604491369195","0.0","3","7","196528","","0.979","false","","","7.37E-4","ARID2","17.333333333333332","Indispensable","0","3","0","0.983217394895205","false","0","ARID2","2112","0.3333333333333333"
"3.6110925492816572","5.757883995178622E-5","0.27692450037009625","0.23809523809523808","7","7","6595","","0.563","false","","","0.7","SMARCA2","26.0","Indispensable","0","7","0","0.9853309407343727","false","0","SMARCA2","8108","0.19933554817275748"
"3.641162712996993","8.110212443210713E-4","0.2746375481739769","0.0","9","7","6829","",,"false","","",,"SUPT5H","16.333333333333332","Neutral","0","9","0","0.985162007230354","false","0","SUPT5H","62378","0.12169312169312169"
"4.4520547945205475","0.0","0.22461538461538463","1.0","3","8","1535","","0.45","false","","","0.08525","CYBA","7.666666666666667","Neutral","0","3","0","0.9806064337386486","false","0","CYBA","0","0.4791666666666667"
"3.2980287337119947","8.127777933609029E-4","0.3032114274136359","0.10256410256410256","13","6","6622","","0.118","false","","","0.113","SNCA","42.61538461538461","Indispensable","0","13","0","0.9870897262151012","false","0","SNCA","124708","0.11939328277356447"
"3.405613097226863","0.0018531146265864076","0.2936328853134504","0.05714285714285714","15","6","572","","0.114","false","","","0.00218","BAD","27.266666666666666","Indispensable","0","15","0","0.9864853196785007","false","0","BAD","184198","0.09925925925925926"
"3.3969261610424324","0.0018775344965365765","0.29438379069538706","0.11428571428571428","15","7","8826","","0.556","false","","YES","0.01154","IQGAP1","40.53333333333333","Neutral","0","15","0","0.9865341226907728","false","0","IQGAP1","216204","0.1296655879180151"
"5.156698964249917","0.0","0.19392250874692238","0.0","1","9","5081","",,"false","","",,"PAX7","7.0","Neutral","0","1","0","0.9766477586278094","false","0","PAX7","0","0.0"
"3.791513531573672","4.896345745801548E-5","0.2637469157560804","0.0","3","7","5479","","0.648","false","","","0.499","PPIB","35.333333333333336","Neutral","0","3","0","0.9843173397102603","false","0","PPIB","4234","0.3333333333333333"
"4.306047444036084","5.8939605611742815E-6","0.23223153320918685","0.0","3","7","597","","0.208","false","","","0.45","BCL2A1","11.0","Indispensable","0","3","0","0.9814266997526062","false","0","BCL2A1","1126","0.5"
"3.274974941530237","8.037430712771344E-4","0.3053458477861661","0.18382352941176472","17","7","7128","",,"false","","",,"TNFAIP3","53.529411764705884","Indispensable","0","17","0","0.9872192419015154","false","0","TNFAIP3","123610","0.11649365628604383"
"4.7026394921483465","7.23108967438038E-5","0.21264653641207815","0.0","2","8","64582","","0.139","false","","","0.02501","GPR135","5.0","Neutral","0","2","0","0.9791986545384925","false","0","GPR135","9100","0.5714285714285714"
"3.545606414968259","1.595537654380388E-4","0.2820392009046363","0.38095238095238093","7","7","10758","","0.387","false","","","0.579","TRAF3IP2","55.285714285714285","Neutral","0","7","0","0.9856988403653468","false","0","TRAF3IP2","24302","0.2391304347826087"
"3.6525225526227865","5.525579598622771E-4","0.27378338821807535","0.2","11","7","581","",,"false","","",,"BAX","17.818181818181817","Neutral","0","11","0","0.9850981879066135","false","0","BAX","60082","0.11955168119551682"
