"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","GeneID","GeneSymbol","HT_Pvalue","IsSingleNode","known_HT_gene","Known_MS_gene","MS_Pvalue","name","NeighborhoodConnectivity","Node Class","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"3.138921453692849","0.007193680852922167","0.31858076563958915","0.025","16","7","3276","","0.884","false","","","0.03359","PRMT1","24.25","Indispensable","0","16","0","0.9824678569369439","false","0","PRMT1","180800","0.07730263157894737"
"3.4073856975381007","2.2249007610116394E-4","0.2934801307414416","0.3142857142857143","15","7","2690","",,"false","","",,"GHR","34.333333333333336","Indispensable","0","15","0","0.9802673303480484","false","0","GHR","12530","0.17847222222222223"
"3.8012895662368114","1.820735938176276E-4","0.2630686198920586","0.0","5","7","29883","","0.01641","false","","","0.608","CNOT7","15.0","Indispensable","0","5","0","0.977038610112813","false","0","CNOT7","4872","0.28"
"3.4003516998827665","9.869591106747949E-5","0.29408722634028617","0.23636363636363636","11","7","347733","","0.29","false","","","0.653","TUBB2B","57.09090909090909","Neutral","0","11","0","0.9803249860665347","false","0","TUBB2B","16478","0.2261904761904762"
"3.437280187573271","5.344265519374999E-4","0.2909276944065484","0.3333333333333333","10","6","10576","","0.154","false","","","0.492","CCT2","35.7","Dispensable","0","10","0","0.9800222935444814","false","0","CCT2","24422","0.17673267326732672"
"3.9308323563892147","2.473337439420523E-4","0.2543990456307784","0.3333333333333333","4","8","3739","",,"false","","",,"KCNA4","13.0","Neutral","0","4","0","0.9759767839640228","false","0","KCNA4","5782","0.27717391304347827"
"3.4490035169988276","6.660226918657662E-5","0.2899388171312033","0.2727272727272727","12","7","92609","",,"false","","",,"TIMM50","52.916666666666664","Dispensable","0","12","0","0.9799262006803374","false","0","TIMM50","13050","0.24882075471698112"
"4.249120750293083","2.824167344340896E-5","0.23534280590426265","0.0","2","8","3082","","0.821","false","","","0.319","HGF","9.5","Neutral","0","2","0","0.9733678627025156","false","0","HGF","772","0.5"
"3.2274325908558033","0.002701795243049311","0.3098438067562659","0.10989010989010989","14","7","3875","","0.913","false","","","0.639","KRT18","35.0","Indispensable","0","14","0","0.9817423558126573","false","0","KRT18","80500","0.1179176755447942"
"3.657092614302462","5.136773862831297E-4","0.2734412566116365","0.16666666666666666","4","8","202559","","0.701","false","","","0.753","KHDRBS2","20.5","Dispensable","0","4","0","0.9782205523417832","false","0","KHDRBS2","8926","0.2597402597402597"
"3.1588511137162953","0.0021949067007093702","0.3165707923547968","0.1523809523809524","15","7","3190","","0.105","false","","","0.117","HNRNPK","32.13333333333333","Indispensable","0","15","0","0.9823044990678992","false","0","HNRNPK","77630","0.10223642172523961"
"3.9038686987104336","0.0012056938271127482","0.25615615615615617","0.0","3","8","529","",,"false","","",,"ATP6V1E1","12.0","Neutral","0","3","0","0.9761977975515538","false","0","ATP6V1E1","22510","0.3333333333333333"
"3.433177022274326","0.0016044594816211528","0.2912753969609015","0.07142857142857142","8","6","387","",,"false","","",,"RHOA","22.5","Indispensable","0","8","0","0.9800559260469318","false","0","RHOA","38710","0.1393312101910828"
"3.2268464243845254","5.819155980325297E-4","0.3099000908265213","0.2948717948717949","13","6","196","",,"false","","",,"AHR","40.92307692307692","Neutral","0","13","0","0.9817471604558646","false","0","AHR","24562","0.14615384615384616"
"3.9032825322391558","8.077669163402353E-5","0.25619462381739","0.0","2","7","1936","","0.908","false","","","0.448","EEF1D","51.0","Indispensable","0","2","0","0.976202602194761","false","0","EEF1D","3052","0.5050505050505051"
"4.361664712778429","3.6685675789223455E-5","0.22927025937374007","0.0","2","8","1952","","0.1098","false","","","0.773","CELSR2","7.0","Neutral","0","2","0","0.9724453712067341","false","0","CELSR2","628","0.5"
"3.7807737397420866","2.350762986441511E-5","0.26449612403100775","0.16666666666666666","4","7","4613","","0.3","false","","","0.4","MYCN","15.5","Neutral","0","4","0","0.9772067726250648","false","0","MYCN","880","0.29411764705882354"
"3.651817116060961","2.968221543365725E-5","0.2738362760834671","0.0","3","7","7080","",,"false","","",,"NKX2-1","39.333333333333336","Indispensable","0","3","0","0.9782637941306479","false","0","NKX2-1","780","0.38333333333333336"
"3.1436107854630717","0.007044198451187822","0.31810553794517993","0.043478260869565216","24","7","55660","","0.286","false","","","0.351","PRPF40A","18.0","Indispensable","0","24","0","0.9824294197912863","false","0","PRPF40A","190264","0.05875"
"3.6002344665885113","2.2964691694957732E-4","0.2777596873982416","0.0","6","6","6477","",,"false","","",,"SIAH1","19.833333333333332","Indispensable","0","6","0","0.978686602732881","false","0","SIAH1","8908","0.23251028806584362"
"2.9818288393903867","0.002254713873236507","0.3353646550029487","0.20430107526881722","31","6","3312","","0.08168","false","","","0.247","HSPA8","44.61290322580645","Indispensable","0","31","0","0.9837555013164723","false","0","HSPA8","205796","0.09783531409168081"
"3.5914419695193436","0.0015649808978089278","0.27843969316141665","0.0","5","7","1676","",,"false","","",,"DFFA","32.2","Dispensable","0","5","0","0.978758672380989","false","0","DFFA","40732","0.24375"
"3.884525205158265","7.167887240167571E-4","0.25743171872642223","0.0","4","7","1760","","0.877","false","","","0.109","DMPK","12.5","Indispensable","0","4","0","0.9763563507773912","false","0","DMPK","15586","0.25"
"4.2327080890973034","4.9566932269094746E-5","0.23625536629275726","0.7142857142857143","7","7","90993","","0.05245","false","","","0.511","CREB3L1","13.285714285714286","Neutral","0","7","0","0.9735023927123172","false","0","CREB3L1","964","0.30564784053156147"
"4.301289566236811","0.0","0.23248841646225132","1.0","6","7","148327","","0.584","false","","","0.614","CREB3L4","14.666666666666666","Neutral","0","6","0","0.9729402494570752","false","0","CREB3L4","0","0.35772357723577236"
"3.656506447831184","7.418273607638688E-4","0.27348509137544086","0.047619047619047616","7","7","25788","","0.282","false","","","0.565","RAD54B","16.428571428571427","Neutral","0","7","0","0.9782253569849902","false","0","RAD54B","18586","0.1726844583987441"
"5.147127784290738","0.0","0.1942831112629541","1.0","2","9","7036","",,"false","","",,"TFR2","4.5","Neutral","0","2","0","0.9660071493090923","false","0","TFR2","0","0.75"
"3.541617819460727","0.010341854632897742","0.2823568354849388","0.09090909090909091","22","7","4783","","0.003066","false","","","0.09076","NFIL3","9.5","Neutral","0","22","0","0.9791670670536006","false","0","NFIL3","244742","0.07985257985257985"
"4.520515826494725","3.684265189595544E-5","0.22121369294605808","0.3333333333333333","3","8","10533","","0.74","false","","","0.259","ATG7","5.0","Dispensable","0","3","0","0.9711433128975842","false","0","ATG7","448","0.3888888888888889"
"4.301289566236811","0.0","0.23248841646225132","1.0","6","7","84699","","0.963","false","","","0.05978","CREB3L3","14.666666666666666","Indispensable","0","6","0","0.9729402494570752","false","0","CREB3L3","0","0.35772357723577236"
"3.840562719812427","8.735198059365411E-4","0.2603785103785104","0.1","5","8","9140","",,"false","","",,"ATG12","12.8","Neutral","0","5","0","0.9767166990179309","false","0","ATG12","16884","0.23461538461538461"
"3.7327080890973034","5.0882358670004604E-5","0.26790201005025127","0.0","4","7","9047","","0.798","false","","","0.908","SH2D2A","26.0","Dispensable","0","4","0","0.977600753368055","false","0","SH2D2A","1966","0.29069767441860467"
"4.301875732708089","1.4292413598417363E-4","0.232456737975201","0.0","2","8","80781","","0.398","false","","","0.922","COL18A1","15.5","Neutral","0","2","0","0.9729354448138682","false","0","COL18A1","3398","0.5"
"3.019343493552169","0.004237421226608164","0.3311978256649194","0.1425287356321839","30","6","3932","",,"false","","",,"LCK","29.533333333333335","Indispensable","0","30","0","0.9834480041512117","false","0","LCK","173384","0.07110573042776433"
"3.5849941383352872","4.2679608704959953E-4","0.2789404839764552","0.09523809523809523","7","8","7376","","0.814","false","","","0.51","NR1H2","18.857142857142858","Indispensable","0","7","0","0.9788115234562681","false","0","NR1H2","10362","0.1847041847041847"
"2.8950762016412663","0.018726710124894252","0.34541405142741444","0.03898305084745763","60","6","5594","","0.04082","false","","YES","4.5E-5","MAPK1","20.233333333333334","Indispensable","0","60","0","0.9844665885111372","false","0","MAPK1","660428","0.04004024144869215"
"3.4361078546307153","6.036549412081102E-4","0.2910269532582736","0.23809523809523808","7","7","958","","0.10633","false","","YES","1.79E-4","CD40","39.857142857142854","Neutral","0","7","0","0.9800319028308957","false","0","CD40","13464","0.18598382749326145"
"3.4736225087924972","5.961694528734201E-4","0.2878839014512318","0.0","7","7","842","","0.835","false","","","0.583","CASP9","33.714285714285715","Indispensable","0","7","0","0.9797244056656352","false","0","CASP9","16018","0.2138188608776844"
"3.0386869871043376","0.0033221833931040327","0.3290895061728395","0.20261437908496732","18","6","142","","0.163","false","","","0.08783","PARP1","43.55555555555556","Indispensable","0","18","0","0.9832894509253742","false","0","PARP1","102748","0.10233228511530398"
"3.135404454865182","0.007686789246055246","0.3189381192746308","0.07407407407407407","27","7","1107","",,"false","","",,"CHD3","18.85185185185185","Indispensable","0","27","0","0.982496684796187","false","0","CHD3","189732","0.06172839506172839"
"4.471277842907385","0.0","0.22364971158888308","0.0","1","8","27132","","0.04237","false","","","0.151","CPNE7","12.0","Dispensable","0","1","0","0.9715469029269886","false","0","CPNE7","0","0.0"
"2.898007033997655","0.006156457133840304","0.3450647249190939","0.19433198380566802","39","6","1147","","0.606","false","","","0.76","CHUK","33.84615384615385","Indispensable","0","39","0","0.9844425652951012","false","0","CHUK","269112","0.06791267634641128"
"3.1576787807737396","0.0011999998939494633","0.3166883237423427","0.3004032258064516","32","6","8737","",,"false","","",,"RIPK1","32.6875","Indispensable","0","32","0","0.9823141083543137","false","0","RIPK1","68142","0.09709821428571429"
"3.992379835873388","5.370230531212597E-5","0.2504771692849802","0.0","2","7","4862","","0.00703","false","","","0.037","NPAS2","28.0","Neutral","0","2","0","0.9754722964272673","false","0","NPAS2","644","0.5"
"4.094958968347011","0.0","0.24420269109647866","1.0","2","8","1951","",,"false","","",,"CELSR3","25.0","Neutral","0","2","0","0.9746314838660081","false","0","CELSR3","0","0.5208333333333334"
"2.9484173505275497","0.038856207757888075","0.33916500994035786","0.048353321911288785","103","6","7189","","0.02415","false","","","0.72","TRAF6","14.359223300970873","Indispensable","0","103","0","0.9840293659792824","false","0","TRAF6","1297554","0.032736160003587526"
"4.1969519343493555","5.667651396540667E-4","0.238268156424581","0.0","8","8","1232","","0.226","false","","","0.426","CCR3","9.125","Indispensable","0","8","0","0.9737954759479561","false","0","CCR3","15506","0.18895348837209303"
"4.012309495896835","2.1850235530643117E-4","0.24923301680058435","0.4","5","8","1231","","0.179","false","","","0.757","CCR2","15.6","Neutral","0","5","0","0.9753089385582228","false","0","CCR2","12892","0.26"
"3.757327080890973","1.810407603469156E-5","0.26614664586583464","0.3333333333333333","3","7","8600","","0.593","false","","","0.08805","TNFSF11","46.666666666666664","Indispensable","0","3","0","0.9773989583533527","false","0","TNFSF11","1032","0.36772486772486773"
"4.174091441969519","4.9882148720685446E-5","0.23957309366661986","0.0","2","8","80149","","0.659","false","","","0.09277","ZC3H12A","22.0","Dispensable","0","2","0","0.9739828570330367","false","0","ZC3H12A","1260","0.5"
"3.3499413833528724","0.0016408140794340357","0.2985126859142607","0.05454545454545454","11","6","284058","","0.02504","false","","","0.03364","KIAA1267","23.272727272727273","Neutral","0","11","0","0.9807381853823535","false","0","KIAA1267","48010","0.11240483654276757"
"4.1893317702227435","4.025592460979627E-5","0.23870155309920246","0.0","2","7","94039","","0.02482","false","","","0.583","ZNF101","14.5","Dispensable","0","2","0","0.9738579363096497","false","0","ZNF101","740","0.5"
"4.487690504103165","6.416554445820051E-5","0.22283176593521423","0.3333333333333333","3","8","1281","","0.309","false","","","0.939","COL3A1","9.666666666666666","Neutral","0","3","0","0.9714123729171871","false","0","COL3A1","1290","0.37333333333333335"
"3.656506447831184","1.8157448993622003E-4","0.27348509137544086","0.2","6","7","8682","",,"false","","",,"PEA15","32.0","Neutral","0","6","0","0.9782253569849902","false","0","PEA15","6188","0.2777777777777778"
"2.9835873388042202","0.009777262477703203","0.3351669941060904","0.08677098150782361","38","6","801","","0.622","false","","","0.0361","CALM1","34.28947368421053","Indispensable","0","38","0","0.9837410873868506","false","0","CALM1","469528","0.07365003417634997"
"3.011137162954279","0.005065043720997437","0.33210044773213937","0.0915915915915916","37","6","805","","0.848","false","","","0.407","CALM2","34.62162162162162","Indispensable","0","37","0","0.9835152691561124","false","0","CALM2","360560","0.0776035629308767"
"3.9355216881594375","9.051500947253186E-4","0.2540959189752755","0.2","5","7","11201","","0.03289","false","","","0.674","POLI","12.4","Dispensable","0","5","0","0.9759383468183652","false","0","POLI","19088","0.23076923076923078"
"3.011137162954279","0.005065043720997437","0.33210044773213937","0.0915915915915916","37","6","808","",,"false","","",,"CALM3","34.62162162162162","Indispensable","0","37","0","0.9835152691561124","false","0","CALM3","360560","0.0776035629308767"
"3.7368112543962484","9.034518268547807E-4","0.2676078431372549","0.0","10","7","5092","","0.01657","false","","","0.433","PCBD1","10.2","Neutral","0","10","0","0.9775671208656046","false","0","PCBD1","23092","0.13529411764705881"
"3.4906213364595544","4.067315064214371E-4","0.28648194794290516","0.2857142857142857","7","7","999","","0.661","false","","","0.202","CDH1","24.0","Neutral","0","7","0","0.9795850710126266","false","0","CDH1","14206","0.17163412127440905"
"3.7883939038686987","0.0012390079121795412","0.26396410335757386","0.16666666666666666","4","8","2213","","0.976","false","","","0.381","FCGR2B","23.5","Neutral","0","4","0","0.9771443122633714","false","0","FCGR2B","29572","0.27058823529411763"
"4.229777256740914","6.011258293289468E-6","0.2364190687361419","0.3333333333333333","3","7","58484","","0.128","false","","","0.972","NLRC4","7.0","Dispensable","0","3","0","0.9735264159283531","false","0","NLRC4","226","0.39215686274509803"
"3.9243845252051583","7.902530823179634E-5","0.2548170276325616","0.0","4","7","775","","0.966","false","","","0.23","CACNA1C","30.5","Neutral","0","4","0","0.976029635039302","false","0","CACNA1C","4030","0.6413043478260869"
"3.2883939038686987","0.002699730828487979","0.30409982174688055","0.0380952380952381","15","6","5663","","0.302","false","","","0.141","PSEN1","18.333333333333332","Indispensable","0","15","0","0.981242672919109","false","0","PSEN1","54626","0.07957957957957958"
"3.20926143024619","0.00476737675866827","0.31159817351598174","0.06349206349206349","36","7","9641","","0.938","false","","","0.857","IKBKE","21.5","Indispensable","0","36","0","0.9818912997520804","false","0","IKBKE","221770","0.08547008547008547"
"3.3194607268464242","7.9515113088168E-4","0.3012537524280417","0.3111111111111111","10","7","6497","","0.356","false","","","0.289","SKI","38.3","Neutral","0","10","0","0.9809880268291277","false","0","SKI","26376","0.1705357142857143"
"3.8341148886283705","9.453036029582478E-5","0.26081638893135606","0.16666666666666666","4","7","114609","","0.925","false","","","0.197","TIRAP","32.5","Neutral","0","4","0","0.9767695500932101","false","0","TIRAP","1660","0.2689075630252101"
"2.8341148886283705","0.028983456075890375","0.3528438469493278","0.03945068664169788","90","6","4215","",,"false","","",,"MAP3K3","18.9","Indispensable","0","90","0","0.9849662714046855","false","0","MAP3K3","1114522","0.03612722974425102"
"3.436694021101993","0.0011156930534522952","0.2909773153675593","0.08333333333333333","9","7","834","",,"false","","",,"CASP1","17.88888888888889","Indispensable","0","9","0","0.9800270981876885","false","0","CASP1","26608","0.1273317112733171"
"3.4355216881594375","6.534549420533618E-4","0.2910766080873571","0.1111111111111111","9","7","1495","","0.998","false","","","0.306","CTNNA1","17.11111111111111","Neutral","0","9","0","0.980036707474103","false","0","CTNNA1","16744","0.1293402777777778"
"3.347010550996483","3.998263772311528E-4","0.2987740805604203","0.047619047619047616","7","6","3187","","0.949","false","","","0.747","HNRNPH1","56.142857142857146","Dispensable","0","7","0","0.9807622085983895","false","0","HNRNPH1","26678","0.23095238095238096"
"4.139507620164126","7.796928392927302E-5","0.24157462475219485","0.0","2","8","776","","0.02998","false","","YES","0.412","CACNA1D","14.0","Dispensable","0","2","0","0.9742663309822612","false","0","CACNA1D","1978","0.5"
"3.9355216881594375","1.3870912789318242E-4","0.2540959189752755","0.0","3","8","8546","","0.392","false","","","0.119","AP3B1","15.666666666666666","Indispensable","0","3","0","0.9759383468183652","false","0","AP3B1","1990","0.3492063492063492"
"4.950175849941384","0.0","0.2020130254588514","0.0","1","9","5154","",,"false","","",,"PDGFA","11.0","Dispensable","0","1","0","0.9676215094267099","false","0","PDGFA","0","0.0"
"3.7766705744431417","7.773281998957255E-4","0.2647834859537483","0.14285714285714285","7","7","2670","","0.438","false","","","0.199","GFAP","11.571428571428571","Neutral","0","7","0","0.9772404051275152","false","0","GFAP","17890","0.16596638655462184"
"3.4361078546307153","5.161317575117868E-4","0.2910269532582736","0.2545454545454545","11","7","896","","0.354","false","","","0.747","CCND3","22.636363636363637","Indispensable","0","11","0","0.9800319028308957","false","0","CCND3","20062","0.15213358070500926"
"3.0304806565064477","0.022992033394366257","0.3299806576402321","0.01567398119122257","88","6","11035","","6.46E-4","false","","","0.601","RIPK3","13.295454545454545","Neutral","0","88","0","0.9833567159302751","false","0","RIPK3","1091136","0.03954404728398536"
"3.100820633059789","0.0025091960233882067","0.3224952741020794","0.1693121693121693","28","6","8767","",,"false","","",,"RIPK2","31.142857142857142","Neutral","0","28","0","0.9827801587454116","false","0","RIPK2","121000","0.09122329283619607"
"3.754396248534584","0.0037019312891666363","0.2663544106167057","0.03571428571428571","8","7","8573","",,"false","","",,"CASK","12.0","Neutral","0","8","0","0.9774229815693886","false","0","CASK","77172","0.1323529411764706"
"4.74443141852286","4.0376795090503575E-5","0.21077341240425007","0.0","2","8","7078","","0.509","false","","","0.163","TIMP3","10.5","Neutral","0","2","0","0.9693079391924355","false","0","TIMP3","902","0.5"
"3.4320046893317704","0.0018579966079358481","0.29137489325362936","0.0","9","7","3660","","0.4","false","","YES","0.388","IRF2","16.333333333333332","Neutral","0","9","0","0.9800655353333461","false","0","IRF2","46296","0.12777777777777777"
"3.477725674091442","5.743190709698796E-4","0.287544244058655","0.0","7","7","7088","","0.85","false","","","0.05008","TLE1","23.285714285714285","Indispensable","0","7","0","0.9796907731631849","false","0","TLE1","16432","0.16756176154672395"
"3.6776084407971865","1.7542944789735557E-4","0.2719158431622569","0.26666666666666666","6","7","80321","","0.254","false","","","0.357","CEP70","16.333333333333332","Indispensable","0","6","0","0.9780523898295312","false","0","CEP70","4918","0.19958847736625515"
"3.94021101992966","1.5903612169428403E-4","0.2537935138351681","0.0","2","8","65057","",,"false","","",,"ACD","16.0","Neutral","0","2","0","0.9758999096727077","false","0","ACD","4478","0.5172413793103449"
"3.8751465416178195","5.779771411923811E-4","0.25805475722281046","0.0","7","7","8502","","0.172","false","","","0.33","PKP4","8.0","Neutral","0","7","0","0.9764332250687063","false","0","PKP4","12794","0.16279069767441862"
"3.684056271981243","7.8350934413732E-4","0.2714399363564041","0.0","5","7","7013","","0.671","false","","","0.548","TERF1","17.8","Indispensable","0","5","0","0.977999538754252","false","0","TERF1","15890","0.21265822784810126"
"3.996483001172333","1.999486413041532E-4","0.25022000586682314","0.3333333333333333","3","7","4853","","0.377","false","","","0.806","NOTCH2","14.0","Neutral","0","3","0","0.9754386639248169","false","0","NOTCH2","3082","0.3504273504273504"
"3.369284876905041","0.0012799115192680983","0.29679888656924147","0.1111111111111111","9","7","1003","","0.714","false","","","0.206","CDH5","29.0","Neutral","0","9","0","0.980579632156516","false","0","CDH5","34660","0.16070307595731326"
"3.2438452520515826","0.002391935452226505","0.30827611131189014","0.1388888888888889","9","6","4851","","0.355","false","","","0.742","NOTCH1","34.333333333333336","Indispensable","0","9","0","0.9816078258028559","false","0","NOTCH1","56322","0.14830917874396135"
"3.4871043376318873","2.7052366063422674E-4","0.2867708858631703","0.3333333333333333","7","7","10320","","0.239","false","","YES","0.00675","IKZF1","36.857142857142854","Neutral","0","7","0","0.9796138988718698","false","0","IKZF1","11510","0.196048632218845"
"3.398007033997655","3.802132001409242E-4","0.2942901500776264","0.4222222222222222","10","7","4793","","0.443","false","","","0.395","NFKBIB","36.7","Indispensable","0","10","0","0.9803442046393634","false","0","NFKBIB","12744","0.18208955223880596"
"4.288980070339977","0.0","0.2331556648899822","0.0","1","8","10664","",,"false","","",,"CTCF","18.0","Neutral","0","1","0","0.9730411469644265","false","0","CTCF","0","0.0"
