"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","GeneID","GeneSymbol","HT_Pvalue","IsSingleNode","known_HT_gene","Known_MS_gene","MS_Pvalue","name","NeighborhoodConnectivity","Node Class","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"3.818842250922509","7.76168990477697E-4","0.2618594679469759","0.15","16","8","3454","","0.271","false","","","0.04183","IFNAR1","31.375","Neutral","0","16","0","0.9902462205850433","false","0","IFNAR1","859058","0.0994408945686901"
"4.139529520295203","3.0443282460877018E-5","0.2415733467045518","0.1","5","9","51429","","0.307","false","","","0.01757","SNX9","20.2","Neutral","0","5","0","0.9891365760543419","false","0","SNX9","29132","0.22272727272727272"
"3.653021217712177","6.050290234498394E-4","0.2737460147100603","0.19607843137254902","18","8","868","","0.352","false","","YES","0.00665","CBLB","49.333333333333336","Indispensable","0","18","0","0.990819995786463","false","0","CBLB","600344","0.09546925566343042"
"4.913399446494465","0.0","0.2035250768616959","0.0","1","9","142679","","0.779","false","","","0.00297","DUSP19","13.0","Dispensable","0","1","0","0.9864588254446559","false","0","DUSP19","0","0.0"
"4.751499077490775","0.0","0.21045989564373258","0.0","1","9",,"","0.246","false","","","2.0E-6","ABCF1","29.0","","0","1","0","0.9870190343339419","false","0","ABCF1","0","0.0"
"4.188883763837638","0.0","0.238727082530419","0.0","1","9","8870","","0.741","false","","","2.77E-4","IER3","60.0","Dispensable","0","1","0","0.9889658001251294","false","0","IER3","0","0.0"
"4.697186346863469","0.0","0.21289340599990178","0.0","1","9",,"","0.766","false","","","0.01999","NSMCE2","29.0","","0","1","0","0.9872069676579118","false","0","NSMCE2","0","0.0"
"4.081065498154982","1.0928784816042665E-5","0.2450340482043457","0.0","4","9","8289","","0.791","false","","","0.01314","ARID1A","31.75","Dispensable","0","4","0","0.9893388737088062","false","0","ARID1A","16930","0.3203125"
"3.9282749077490773","3.096500999474883E-4","0.25456466858451243","0.16666666666666666","9","8","7456","","0.18","false","","","0.0168","WIPF1","37.111111111111114","Neutral","0","9","0","0.9898675608728406","false","0","WIPF1","209486","0.13826232247284878"
"3.9501845018450186","8.016551116137389E-4","0.2531527323680523","0.06060606060606061","12","8","320","","0.692","false","","","0.01063","APBA1","20.833333333333332","Neutral","0","12","0","0.989791749128564","false","0","APBA1","446836","0.08957415565345081"
"4.3517066420664205","9.799718740427618E-6","0.22979490169060365","0.0","2","9",,"","0.174","false","","","0.0258","PPP1R12B","29.0","","0","2","0","0.9884023991624","false","0","PPP1R12B","7288","0.5"
"4.777559963099631","4.274818218015958E-5","0.20931186792498369","0.16666666666666666","4","9","3135","","0.238","false","","","1.0E-7","HLA-G","11.0","Indispensable","0","4","0","0.9869288582591709","false","0","HLA-G","30200","0.3"
"4.994234317343174","2.536492977213666E-4","0.20023089355806972","0.0","4","9","3106","","0.161","false","","","0.00494","HLA-B","8.75","Indispensable","0","4","0","0.9861791200091932","false","0","HLA-B","196368","0.2767857142857143"
"4.03390221402214","3.969337494585514E-4","0.24789891944428566","0.0","8","8","2804","","0.09833","false","","","1.0E-7","GOLGB1","21.625","Neutral","0","8","0","0.9895020684635912","false","0","GOLGB1","264756","0.1281055900621118"
"4.556388376383764","8.58829494013644E-5","0.2194720724824741","0.1","5","9","3105","","0.329","false","","","1.0E-7","HLA-A","8.6","Indispensable","0","5","0","0.9876941578671842","false","0","HLA-A","71632","0.25806451612903225"
"3.8978321033210332","1.3605589844957808E-4","0.25655286669427846","0.0","3","8","10956","","0.321","false","","","1.0E-7","OS9","77.0","Dispensable","0","3","0","0.989972899296467","false","0","OS9","84188","0.336283185840708"
"4.174238929889299","1.0970943016893243E-4","0.23956462885715077","0.0","3","9","54535","","0.867","false","","","1.0E-7","CCHCR1","46.0","Dispensable","0","3","0","0.9890164742910406","false","0","CCHCR1","96220","0.3383458646616541"
"3.5212177121771218","7.500569594737672E-4","0.2839926643961226","0.03896103896103896","22","9","3303","","0.614","false","","","1.0E-7","HSPA1A","45.31818181818182","Indispensable","0","22","0","0.9912760632796639","false","0","HSPA1A","1024932","0.06042203410624463"
"4.417896678966789","3.5599843439984815E-5","0.22635205679682607","0.16666666666666666","4","9",,"","0.357","false","","YES","7.15E-4","DDX6","17.75","","0","4","0","0.9881733678928486","false","0","DDX6","20084","0.2653846153846154"
"3.552928966789668","6.25074354663077E-4","0.28145792087241567","0.02857142857142857","21","9","3304","","0.636","false","","","1.0E-7","HSPA1B","42.57142857142857","Neutral","0","21","0","0.991166335755053","false","0","HSPA1B","856662","0.06222222222222222"
"5.157057195571956","0.0","0.19390903805733195","0.0","1","10","3431","","0.497","false","","YES","1.9E-5","SP110","3.0","Dispensable","0","1","0","0.9856157190464638","false","0","SP110","0","0.0"
"4.459870848708487","0.0","0.22422173958010136","0.0","1","9",,"","0.633","false","","","0.00612","RNF152","122.0","","0","1","0","0.9880281285511817","false","0","RNF152","0","0.0"
"4.594557195571956","6.874437178887849E-6","0.21764883043871097","0.3","5","9","1973","","0.854","false","","","8.97E-4","EIF4A1","10.4","Dispensable","0","5","0","0.9875620858284707","false","0","EIF4A1","7928","0.32903225806451614"
"4.171010147601476","4.969795934221633E-4","0.23975007602775705","0.0","5","9","1901","","0.62","false","","","0.02608","S1PR1","16.8","Indispensable","0","5","0","0.9890276465480918","false","0","S1PR1","402382","0.21066666666666667"
"4.710216789667896","4.710543474320644E-4","0.21230445320341765","0.0","4","9","9391","","0.00402","false","","","0.01187","CIAO1","9.25","Neutral","0","4","0","0.9871618796205263","false","0","CIAO1","352618","0.25"
"4.853090405904059","2.3062730627306275E-4","0.20605426982844652","0.0","2","10","6305","","0.11","false","","","0.01286","SBF1","6.5","Dispensable","0","2","0","0.9866675072460066","false","0","SBF1","192182","0.5"
"3.9621771217712176","6.201448961892945E-6","0.2523864959254948","0.3333333333333333","3","8","5287","","0.182","false","","YES","0.00944","PIK3C2B","91.0","Dispensable","0","3","0","0.989750252173802","false","0","PIK3C2B","5904","0.39941262848751835"
"4.833948339483395","2.035355650214033E-5","0.2068702290076336","0.0","3","9","2161","","0.91","false","","","4.9E-5","F12","8.666666666666666","Neutral","0","3","0","0.9867337427699536","false","0","F12","31232","0.3333333333333333"
"3.978321033210332","2.042307654628691E-5","0.2513623188405797","0.6181818181818182","11","9","2355","","0.279","false","","","0.03816","FOSL2","37.72727272727273","Neutral","0","11","0","0.9896943908885456","false","0","FOSL2","60340","0.1788022404136148"
"4.619234317343174","2.5051183352089616E-4","0.21648609516201506","0.0","4","9",,"","0.149","false","","","0.02091","PRPSAP1","9.0","","0","4","0","0.9874766978638645","false","0","PRPSAP1","174718","0.25"
"4.707679889298893","1.1185712414407017E-5","0.2124188609920392","0.16666666666666666","4","9","7850","","0.116","false","","","0.01869","IL1R2","6.0","Neutral","0","4","0","0.9871706578224951","false","0","IL1R2","13966","0.3235294117647059"
"4.102744464944649","0.0","0.2437392844093426","0.0","1","9","64324","","0.376","false","","","1.66E-4","NSD1","77.0","Neutral","0","1","0","0.9892638599828906","false","0","NSD1","0","0.0"
"3.7818265682656826","0.0012658594833941015","0.2644224905476278","0.1830065359477124","18","9","57819","","0.606","false","","","1.0E-7","LSM2","23.38888888888889","Indispensable","0","18","0","0.9903743025319527","false","0","LSM2","862936","0.08070175438596491"
"4.2307426199261995","6.672072453648412E-5","0.23636512306140803","0.0","5","9","4299","","0.272","false","","YES","0.04601","AFF1","30.6","Neutral","0","5","0","0.9888209597926428","false","0","AFF1","38984","0.22945736434108527"
"3.8773062730627306","2.6556857894606162E-5","0.2579110159409945","0.0","4","9","6615","","0.847","false","","","0.00808","SNAI1","52.5","Dispensable","0","4","0","0.9900439229305787","false","0","SNAI1","35298","0.2696335078534031"
"3.780212177121771","5.452346059181372E-4","0.2645354157769508","0.1631578947368421","20","8",,"","0.742","false","","","0.01166","C17orf57","22.5","","0","20","0","0.9903798886604783","false","0","C17orf57","755512","0.07867132867132867"
"4.645756457564576","5.123971820169951E-4","0.21525019857029387","0.0","8","9","2767","","0.344","false","","","0.03896","GNA11","3.75","Indispensable","0","8","0","0.9873849257523717","false","0","GNA11","360876","0.14473684210526316"
"4.263145756457565","1.465012639353172E-4","0.23456856911008925","0.0","3","9","6585","","0.788","false","","","0.04843","SLIT1","46.666666666666664","Dispensable","0","3","0","0.9887088382129496","false","0","SLIT1","121832","0.33827160493827163"
"4.765797970479705","3.1574542441856724E-7","0.20982844975682935","0.0","2","9","8741","","0.855","false","","","0.001107","TNFSF13","8.0","Indispensable","0","2","0","0.986969557195572","false","0","TNFSF13","538","0.5833333333333334"
"3.5333256457564577","0.001397042146596516","0.2830194836983127","0.21082621082621084","27","8","3301","","0.13","false","","","0.04066","DNAJA1","57.888888888888886","Neutral","0","27","0","0.9912341673157216","false","0","DNAJA1","1562718","0.08210492946584244"
"4.016259225092251","1.54498252103114E-4","0.24898791237187398","0.06666666666666667","6","9","23495","","0.217","false","","","0.03593","TNFRSF13B","46.666666666666664","Neutral","0","6","0","0.9895631168681929","false","0","TNFRSF13B","151042","0.2026431718061674"
"3.9410747232472323","8.357725621764616E-5","0.2537378939052579","0.3","5","9","3460","","0.173","false","","","0.04047","IFNGR2","38.2","Neutral","0","5","0","0.9898232708538157","false","0","IFNGR2","79100","0.22093023255813954"
"4.2692573800738005","6.4977693604541245E-6","0.23423277422142993","0.0","2","9","54893","","0.687","false","","","0.0447","MTMR10","69.0","Dispensable","0","2","0","0.9886876907263883","false","0","MTMR10","10824","0.5271317829457365"
"5.351591328413284","7.183094131118703E-7","0.1868603072679868","0.6666666666666666","3","10","3592","","0.231","false","","YES","3.2E-5","IL12A","4.0","Neutral","0","3","0","0.9849425905591236","false","0","IL12A","1156","0.6666666666666666"
"4.4055581180811805","1.6312473956559171E-6","0.22698599659730403","0.0","2","9","9278","","0.982","false","","","4.0E-6","ZBTB22","14.0","Dispensable","0","2","0","0.9882160618751517","false","0","ZBTB22","1974","0.52"
"5.506918819188192","0.0","0.1815897478850825","0.0","1","10",,"","0.847","false","","","0.04409","KIF2C","3.0","","0","1","0","0.9844051251931205","false","0","KIF2C","0","0.0"
"5.351476014760148","4.3811776028056354E-5","0.18686433373556283","0.5","4","10","3593","","0.823","false","","YES","4.0E-6","IL12B","3.25","Indispensable","0","4","0","0.9849429895683041","false","0","IL12B","33748","0.5416666666666666"
"4.685770295202952","0.0","0.21341208317952506","0.0","1","9","245812","","0.943","false","","","0.0471","CNPY4","14.0","Dispensable","0","1","0","0.9872464695667719","false","0","CNPY4","0","0.0"
"3.471978782287823","0.0029268549832256467","0.2880201932976851","0.046031746031746035","36","8","1213","","0.151","false","","","0.00658","CLTC","42.52777777777778","Indispensable","0","36","0","0.9914464401996962","false","0","CLTC","3098120","0.0527324689809006"
"4.053159594095941","2.3833408036773855E-4","0.24672110159606245","0.0","4","9","4878","","0.127","false","","","0.04377","NPPA","88.0","Indispensable","0","4","0","0.989435433930464","false","0","NPPA","170614","0.2514450867052023"
"5.354128228782288","0.0","0.1867717688613211","0.0","1","10",,"","0.815","false","","","0.00602","SDHA","2.0","","0","1","0","0.9849338123571546","false","0","SDHA","0","0.0"
"4.310193726937269","1.375038258655638E-5","0.232008133126438","0.0","2","9",,"","0.01423","false","","","1.4E-5","RBM17","38.5","","0","2","0","0.9885460424673451","false","0","RBM17","10548","0.5"
"3.4787822878228782","0.002677992381712371","0.28745690798196766","0.14634146341463414","42","8","3716","","0.07458","false","","YES","0.00586","JAK1","36.976190476190474","Indispensable","0","42","0","0.9914228986580523","false","0","JAK1","3211230","0.04846380076340655"
"6.907403136531365","0.0","0.14477220747566819","0.0","1","11",,"","0.05681","false","","","1.0E-7","LST1","2.0","","0","1","0","0.9795591586971234","false","0","LST1","0","0.0"
"4.139644833948339","3.303889165211568E-4","0.2415666174545252","0.0","4","8","6892","","0.981","false","","","8.0E-6","TAPBP","70.75","Neutral","0","4","0","0.9891361770451614","false","0","TAPBP","251110","0.25089928057553956"
"3.586369926199262","5.465107439007069E-4","0.2788334780232147","0.225","16","8","5770","","0.578","false","","YES","0.03069","PTPN1","54.75","Neutral","0","16","0","0.9910506230927361","false","0","PTPN1","537024","0.10321969696969698"
"4.527905904059041","0.0","0.2208526460551113","0.0","1","9",,"","0.654","false","","","8.98E-4","TBKBP1","58.0","","0","1","0","0.9877927131347438","false","0","TBKBP1","0","0.0"
"4.569303505535055","2.4593070678990893E-4","0.21885173501577287","0.0","3","9","337867","","0.489","false","","","0.00158","UBAC2","18.333333333333332","Indispensable","0","3","0","0.9876494688389791","false","0","UBAC2","162008","0.3333333333333333"
"4.937730627306273","0.0","0.20252218589444185","0.0","1","10","53637","","0.03199","false","","","0.01475","S1PR5","18.0","Dispensable","0","1","0","0.9863746345075908","false","0","S1PR5","0","0.0"
"4.765567343173432","0.0","0.2098386043022721","0.0","1","9","6532","","0.989","false","","","0.02778","SLC6A4","34.0","Dispensable","0","1","0","0.9869703552139328","false","0","SLC6A4","0","0.0"
"4.102744464944649","3.460510013112772E-5","0.2437392844093426","0.0","3","8","10749","","0.175","false","","","0.02893","KIF1C","61.0","Dispensable","0","3","0","0.9892638599828906","false","0","KIF1C","29774","0.40268456375838924"
"4.747693726937269","7.892385225525034E-7","0.21062858253181774","0.0","2","9","3280","","0.684","false","","","0.0494","HES1","8.5","Neutral","0","2","0","0.9870322016368953","false","0","HES1","438","0.5357142857142857"
"4.10804889298893","6.966804433185109E-4","0.24342456140350877","0.1","5","9","4261","","0.656","false","","","1.0E-7","CIITA","18.6","Neutral","0","5","0","0.989245505560592","false","0","CIITA","717796","0.21428571428571427"
"3.7488468634686347","4.008100170667634E-4","0.2667486927099354","0.047619047619047616","7","9","10063","","0.05546","false","","","0.03312","COX17","75.0","Dispensable","0","7","0","0.9904884191575479","false","0","COX17","403730","0.18207282913165265"
"4.006111623616236","2.374773978828435E-6","0.24961860625773585","0.3333333333333333","4","9","10603","","0.722","false","","","0.03978","SH2B2","62.25","Dispensable","0","4","0","0.9895982296760685","false","0","SH2B2","7468","0.33695652173913043"
"7.388837638376383","0.0","0.13533928459953806","0.0","1","12","116379","","0.453","false","","YES","1.0E-7","IL22RA2","3.0","Dispensable","0","1","0","0.9778932953689398","false","0","IL22RA2","0","0.0"
"4.272716789667896","0.001900298395900662","0.2340431274120854","0.026143790849673203","18","9","718","","0.05787","false","","YES","3.39E-4","C3","4.166666666666667","Neutral","0","18","0","0.9886757204509761","false","0","C3","1344990","0.06584362139917696"
"3.5566190036900367","0.0012703463494467646","0.28116590474337777","0.15517241379310345","29","8","8651","","0.04333","false","","YES","1.0E-7","SOCS1","39.0","Neutral","0","29","0","0.99115356746128","false","0","SOCS1","1425868","0.06423482473639214"
"4.475207564575646","4.420801641482254E-4","0.22345332268288282","0.0","5","9","10540","","0.607","false","","","0.01547","DCTN2","13.2","Neutral","0","5","0","0.987975060330188","false","0","DCTN2","305924","0.2"
"3.964598708487085","3.632849729248117E-5","0.25223233762834124","0.0","3","9",,"","0.748","false","","","0.02347","DLD","52.666666666666664","","0","3","0","0.9897418729810136","false","0","DLD","31822","0.3354978354978355"
"3.9395756457564577","6.346416307737682E-4","0.2538344456152675","0.0","12","8","780","","0.706","false","","","1.0E-7","DDR1","15.416666666666666","Neutral","0","12","0","0.989828457973161","false","0","DDR1","390354","0.09010416666666667"
"5.21044741697417","1.0242393313172635E-6","0.1919220980413854","0.0","2","10",,"","0.412","false","","","0.00665","SIRT3","5.5","","0","2","0","0.9854309777959372","false","0","SIRT3","638","0.5"
"3.8731549815498156","3.0952480513900667E-6","0.2581874478980588","0.3","5","9","7181","","0.327","false","","","0.01085","NR2C1","44.2","Neutral","0","5","0","0.9900582872610733","false","0","NR2C1","6848","0.2540229885057471"
"3.3872232472324724","0.00456071441344601","0.29522707155988287","0.10913461538461539","65","8","3717","","0.625","false","","","0.00996","JAK2","33.98461538461538","Indispensable","0","65","0","0.9917397119472924","false","0","JAK2","5593930","0.03557994995560578"
"4.313422509225092","3.4704231523478173E-4","0.23183446505908142","0.0","5","9","6890","","0.614","false","","","1.0E-7","TAP1","22.4","Neutral","0","5","0","0.9885348702102937","false","0","TAP1","245744","0.2018867924528302"
"4.052698339483395","1.1325724612590815E-4","0.24674918196044957","0.0","2","8",,"","0.101","false","","","0.02024","AHDC1","185.0","","0","2","0","0.9894370299671854","false","0","AHDC1","124194","0.5068870523415978"
"4.273178044280443","2.5191648551142493E-4","0.23401786437110397","0.047619047619047616","7","8","7412","","0.285","false","","","7.56E-4","VCAM1","16.428571428571427","Indispensable","0","7","0","0.9886741244142546","false","0","VCAM1","196328","0.16717325227963525"
"4.897255535055351","1.264825482622411E-5","0.20419600178954062","0.0","2","9","3134","","0.809","false","","","1.0E-7","HLA-F","11.0","Neutral","0","2","0","0.9865146867299123","false","0","HLA-F","6652","0.5"
"4.491120848708487","7.003533681675568E-5","0.22266156571751355","0.0","2","9","8643","","0.98","false","","","0.03401","PTCH2","52.0","Neutral","0","2","0","0.9879199970632925","false","0","PTCH2","38388","0.5"
"4.127421586715867","8.88462974459387E-5","0.2422820104489705","0.26666666666666666","6","8","4689","","0.288","false","","YES","1.0E-6","NCF4","17.666666666666668","Indispensable","0","6","0","0.9891784720182842","false","0","NCF4","66654","0.18439716312056736"
"3.3249538745387452","0.004908538059809178","0.3007560518831935","0.08182349503214495","59","8","6776","","0.09561","false","","","2.19E-4","STAT5A","32.779661016949156","Indispensable","0","59","0","0.9919551769047104","false","0","STAT5A","5412704","0.03436315525995852"
"4.047047970479705","2.8729246283953215E-5","0.24709368589012995","0.0","2","9","3832","","0.394","false","","","1.75E-4","KIF11","156.5","Dispensable","0","2","0","0.9894565814170253","false","0","KIF11","28084","0.5"
"4.77260147601476","5.686310660323994E-5","0.2095293321735769","0.0","4","9","5817","","0.383","false","","YES","3.21E-4","PVR","7.5","Neutral","0","4","0","0.9869460156539281","false","0","PVR","19320","0.25"
"5.430004612546125","0.0","0.1841619061776636","0.0","1","10","8519","","0.09151","false","","","0.00308","IFITM1","13.0","Dispensable","0","1","0","0.9846712643164495","false","0","IFITM1","0","0.0"
"3.9462638376383765","4.2158351298939365E-4","0.25340424288469404","0.15151515151515152","12","9","148022","","0.417","false","","","0.04167","TICAM1","34.75","Indispensable","0","12","0","0.9898053154406977","false","0","TICAM1","474754","0.11751412429378531"
"4.493542435424354","0.0","0.2225415725723671","0.0","1","9","6391","","0.583","false","","","0.0339","SDHC","102.0","Dispensable","0","1","0","0.9879116178705041","false","0","SDHC","0","0.0"
